Susceptible,Infected,Recover,Dead,Iter,Zone
5,6,76,70,113,1
8,4,70,67,113,2
8,5,64,74,113,3
4,3,70,67,114,0
5,6,79,68,114,1
7,3,70,68,114,2
8,4,63,75,114,3
4,3,68,68,115,0
5,5,80,68,115,1
7,3,72,67,115,2
8,4,63,75,115,3
4,3,70,66,116,0
5,5,78,68,116,1
6,2,72,68,116,2
9,4,63,77,116,3
5,3,71,65,117,0
5,5,78,68,117,1
6,1,72,68,117,2
8,4,63,78,117,3
4,5,73,63,118,0
5,5,78,69,118,1
7,1,71,68,118,2
7,3,62,79,118,3
2,7,71,64,119,0
4,5,81,67,119,1
6,1,71,70,119,2
8,3,61,79,119,3
2,7,69,65,120,0
4,5,81,67,120,1
6,1,72,70,120,2
8,3,62,78,120,3
2,7,69,64,121,0
4,4,82,67,121,1
6,1,72,71,121,2
8,3,62,78,121,3
2,7,69,62,122,0
4,4,85,67,122,1
5,1,70,73,122,2
9,3,61,78,122,3
2,7,67,63,123,0
5,4,84,66,123,1
4,1,69,74,123,2
9,3,65,77,123,3
2,8,68,61,124,0
5,4,84,67,124,1
4,1,68,73,124,2
8,3,65,79,124,3
2,7,67,62,125,0
4,5,85,66,125,1
4,2,69,72,125,2
8,2,64,81,125,3
2,7,65,64,126,0
4,5,85,65,126,1
4,2,71,72,126,2
8,2,64,80,126,3
2,7,66,64,127,0
4,5,82,66,127,1
4,2,71,73,127,2
8,2,66,78,127,3
2,7,65,66,128,0
4,4,83,65,128,1
4,1,71,73,128,2
7,3,67,78,128,3
2,7,64,66,129,0
4,4,84,65,129,1
5,1,70,73,129,2
6,3,68,78,129,3
2,6,64,66,130,0
4,4,84,65,130,1
5,1,69,74,130,2
6,3,69,78,130,3
2,5,63,69,131,0
4,3,85,63,131,1
4,4,69,72,131,2
6,2,70,79,131,3
2,5,61,71,132,0
4,3,83,62,132,1
4,4,73,71,132,2
6,2,70,79,132,3
2,5,61,69,133,0
4,3,81,65,133,1
4,2,73,72,133,2
6,2,73,78,133,3
2,4,60,70,134,0
4,2,81,67,134,1
4,2,74,71,134,2
6,3,73,77,134,3
1,5,61,68,135,0
5,2,79,68,135,1
4,2,73,72,135,2
5,2,76,77,135,3
1,5,62,70,136,0
5,2,79,67,136,1
4,2,73,71,136,2
5,2,75,77,136,3
1,4,63,70,137,0
5,1,80,68,137,1
4,2,73,72,137,2
5,2,74,76,137,3
1,4,64,70,138,0
5,0,80,69,138,1
4,2,72,72,138,2
5,3,74,75,138,3
1,2,64,71,139,0
6,0,81,71,139,1
4,2,72,70,139,2
4,3,73,76,139,3
1,2,64,73,140,0
6,0,79,72,140,1
4,2,74,67,140,2
4,3,73,76,140,3
1,2,64,73,141,0
6,0,79,72,141,1
4,2,74,66,141,2
4,3,73,77,141,3
1,2,64,74,142,0
6,0,79,70,142,1
4,2,75,65,142,2
4,3,72,79,142,3
1,2,65,75,143,0
6,0,77,71,143,1
4,1,75,65,143,2
4,3,74,77,143,3
1,2,68,72,144,0
6,1,78,72,144,1
4,1,73,65,144,2
4,2,72,79,144,3
1,2,67,73,145,0
6,1,78,72,145,1
4,1,73,63,145,2
4,2,73,80,145,3
1,2,67,73,146,0
6,1,79,71,146,1
4,1,72,63,146,2
4,2,73,81,146,3
1,2,67,71,147,0
6,1,79,70,147,1
4,0,73,67,147,2
4,2,72,81,147,3
1,2,66,72,148,0
6,1,82,67,148,1
4,0,71,68,148,2
4,2,72,82,148,3
1,1,68,71,149,0
6,1,81,68,149,1
4,0,69,68,149,2
4,2,74,82,149,3
1,1,65,73,150,0
6,1,83,67,150,1
4,0,71,67,150,2
4,2,73,82,150,3
1,1,66,74,151,0
6,0,84,66,151,1
4,0,71,67,151,2
4,2,72,82,151,3
1,1,67,73,152,0
6,0,82,66,152,1
4,0,71,68,152,2
4,2,73,82,152,3
2,1,66,72,153,0
5,0,83,66,153,1
4,0,72,70,153,2
4,2,72,81,153,3
2,1,68,72,154,0
5,0,84,66,154,1
4,0,70,71,154,2
4,2,71,80,154,3
2,0,68,74,155,0
5,1,84,66,155,1
4,0,72,69,155,2
4,2,69,80,155,3
2,0,68,74,156,0
4,1,84,68,156,1
4,0,73,67,156,2
5,2,68,80,156,3
2,0,69,72,157,0
4,1,84,67,157,1
4,0,73,69,157,2
5,1,67,82,157,3
2,0,69,73,158,0
3,1,84,68,158,1
4,0,75,67,158,2
6,1,65,82,158,3
2,0,71,70,159,0
3,1,85,69,159,1
4,0,73,69,159,2
6,1,64,82,159,3
2,0,69,71,160,0
3,1,84,70,160,1
4,0,73,68,160,2
6,1,67,81,160,3
2,0,67,72,161,0
3,1,88,68,161,1
4,0,71,69,161,2
6,1,67,81,161,3
2,0,66,73,162,0
3,1,91,65,162,1
4,0,69,72,162,2
6,1,67,80,162,3
3,0,64,73,163,0
2,1,93,66,163,1
4,0,69,71,163,2
6,1,67,80,163,3
3,0,64,73,164,0
2,1,92,67,164,1
4,0,71,72,164,2
6,1,66,78,164,3
3,0,65,72,165,0
2,1,91,67,165,1
4,0,69,71,165,2
6,1,68,80,165,3
3,0,65,74,166,0
2,1,90,67,166,1
4,0,72,69,166,2
6,1,66,80,166,3
3,0,65,75,167,0
2,1,90,66,167,1
4,0,72,69,167,2
6,1,66,80,167,3
3,0,67,74,168,0
2,1,89,66,168,1
4,0,73,70,168,2
6,1,64,80,168,3
3,0,67,74,169,0
2,1,90,67,169,1
4,0,73,70,169,2
6,1,63,79,169,3
3,0,66,75,170,0
2,1,88,69,170,1
4,0,77,69,170,2
6,1,62,77,170,3
3,0,67,75,171,0
2,1,88,69,171,1
4,0,77,68,171,2
6,0,62,78,171,3
3,0,68,72,172,0
2,1,89,71,172,1
4,0,76,69,172,2
6,0,61,78,172,3
3,0,67,72,173,0
2,1,87,72,173,1
4,0,79,66,173,2
6,0,61,80,173,3
4,0,65,72,174,0
2,1,86,73,174,1
3,0,81,66,174,2
6,0,62,79,174,3
4,0,68,72,175,0
2,1,83,74,175,1
3,0,80,67,175,2
6,0,63,77,175,3
4,0,66,74,176,0
3,1,82,73,176,1
3,0,81,67,176,2
5,0,65,76,176,3
3,0,65,75,177,0
3,1,83,74,177,1
4,0,81,67,177,2
5,0,65,74,177,3
3,0,63,76,178,0
3,0,84,75,178,1
4,0,80,66,178,2
5,0,67,74,178,3
3,0,65,74,179,0
3,0,85,73,179,1
4,0,78,69,179,2
5,0,66,75,179,3
3,0,66,73,180,0
3,0,83,74,180,1
3,0,80,68,180,2
6,0,65,76,180,3
3,0,66,72,181,0
4,0,84,73,181,1
3,0,80,68,181,2
5,0,64,78,181,3
3,0,66,73,182,0
4,0,82,73,182,1
3,0,81,67,182,2
5,0,65,78,182,3
3,0,65,73,183,0
4,0,83,73,183,1
3,0,80,68,183,2
5,0,66,77,183,3
2,0,65,72,184,0
4,0,84,72,184,1
3,0,80,72,184,2
6,0,65,75,184,3
2,0,66,71,185,0
4,0,84,73,185,1
3,0,79,74,185,2
6,0,65,73,185,3
2,0,67,73,186,0
4,0,83,73,186,1
3,0,79,72,186,2
6,0,65,73,186,3
2,0,65,74,187,0
4,0,84,72,187,1
3,0,81,71,187,2
6,0,64,74,187,3
2,0,67,73,188,0
4,0,83,73,188,1
3,0,78,72,188,2
6,0,66,73,188,3
2,0,64,77,189,0
4,0,83,73,189,1
3,0,78,70,189,2
6,0,69,71,189,3
2,0,64,77,190,0
4,0,84,71,190,1
3,0,77,72,190,2
6,0,69,71,190,3
2,0,66,75,191,0
4,0,83,72,191,1
3,0,76,74,191,2
6,0,69,70,191,3
2,0,68,73,192,0
4,0,83,72,192,1
3,0,76,74,192,2
6,0,67,72,192,3
2,0,67,73,193,0
4,0,83,71,193,1
3,0,76,74,193,2
6,0,68,73,193,3
2,0,67,74,194,0
4,0,82,73,194,1
3,0,75,74,194,2
6,0,70,70,194,3
3,0,66,74,195,0
4,0,86,70,195,1
3,0,73,76,195,2
5,0,69,71,195,3
3,0,67,73,196,0
4,0,86,71,196,1
3,0,73,76,196,2
5,0,68,71,196,3
3,0,67,72,197,0
4,0,86,72,197,1
3,0,74,75,197,2
5,0,67,72,197,3
3,0,68,70,198,0
4,0,84,74,198,1
3,0,76,74,198,2
5,0,66,73,198,3
2,0,71,70,199,0
5,0,81,76,199,1
3,0,75,75,199,2
5,0,67,70,199,3
2,0,71,71,200,0
5,0,80,75,200,1
3,0,74,75,200,2
5,0,69,70,200,3
2,0,72,71,201,0
5,0,81,74,201,1
3,0,73,75,201,2
5,0,68,71,201,3
2,0,70,70,202,0
6,0,81,73,202,1
2,0,76,77,202,2
5,0,67,71,202,3
2,0,70,70,203,0
6,0,79,74,203,1
2,0,78,75,203,2
5,0,67,72,203,3
2,0,70,70,204,0
6,0,79,74,204,1
2,0,76,76,204,2
5,0,69,71,204,3
2,0,70,71,205,0
5,0,79,73,205,1
3,0,78,75,205,2
5,0,67,72,205,3
1,0,70,70,206,0
6,0,79,72,206,1
3,0,80,76,206,2
5,0,65,73,206,3
1,0,69,69,207,0
6,0,77,74,207,1
3,0,80,76,207,2
5,0,68,72,207,3
1,0,68,71,208,0
6,0,76,75,208,1
3,0,79,75,208,2
5,0,71,70,208,3
1,0,67,71,209,0
6,0,75,77,209,1
3,0,78,74,209,2
5,0,74,69,209,3
1,0,66,72,210,0
6,0,73,78,210,1
3,0,78,74,210,2
5,0,77,67,210,3
3,0,66,70,211,0
6,0,73,77,211,1
2,0,78,76,211,2
4,0,77,68,211,3
3,0,65,72,212,0
6,0,73,76,212,1
2,0,79,75,212,2
4,0,77,68,212,3
3,0,67,71,213,0
6,0,73,76,213,1
2,0,77,75,213,2
4,0,77,69,213,3
3,0,66,72,214,0
6,0,71,76,214,1
2,0,80,74,214,2
4,0,77,69,214,3
3,0,65,72,215,0
6,0,70,76,215,1
2,0,82,74,215,2
4,0,77,69,215,3
3,0,65,72,216,0
6,0,71,76,216,1
2,0,81,76,216,2
4,0,77,67,216,3
3,0,65,70,217,0
6,0,70,76,217,1
2,0,82,77,217,2
4,0,77,68,217,3
3,0,65,73,218,0
6,0,70,75,218,1
2,0,81,77,218,2
4,0,78,66,218,3
3,0,65,75,219,0
6,0,69,75,219,1
2,0,82,76,219,2
4,0,78,65,219,3
4,0,66,75,220,0
6,0,70,75,220,1
2,0,81,74,220,2
3,0,77,67,220,3
5,0,65,76,221,0
5,0,70,73,221,1
2,0,81,74,221,2
3,0,78,68,221,3
5,0,66,75,222,0
5,0,69,76,222,1
2,0,82,73,222,2
3,0,77,67,222,3
4,0,69,74,223,0
5,0,67,78,223,1
3,0,82,73,223,2
3,0,76,66,223,3
4,0,68,75,224,0
5,0,66,77,224,1
3,0,86,71,224,2
3,0,74,68,224,3
3,0,69,74,225,0
7,0,66,77,225,1
2,0,86,71,225,2
3,0,73,69,225,3
2,0,70,77,226,0
7,0,66,75,226,1
1,0,86,70,226,2
5,0,72,69,226,3
2,0,70,75,227,0
7,0,67,76,227,1
1,0,85,69,227,2
5,0,72,71,227,3
2,0,69,76,228,0
7,0,67,75,228,1
1,0,85,71,228,2
5,0,73,69,228,3
2,0,69,77,229,0
8,0,68,75,229,1
1,0,85,69,229,2
4,0,72,70,229,3
2,0,71,76,230,0
8,0,66,75,230,1
1,0,84,70,230,2
4,0,73,70,230,3
2,0,73,75,231,0
8,0,64,77,231,1
1,0,85,68,231,2
4,0,72,71,231,3
2,0,74,77,232,0
8,0,65,76,232,1
1,0,84,69,232,2
4,0,71,69,232,3
2,0,74,76,233,0
8,0,65,76,233,1
1,0,84,69,233,2
4,0,71,70,233,3
2,0,77,75,234,0
8,0,64,80,234,1
1,0,83,68,234,2
4,0,70,68,234,3
2,0,79,75,235,0
8,0,65,79,235,1
1,0,82,69,235,2
4,0,68,68,235,3
2,0,79,73,236,0
8,0,65,79,236,1
1,0,81,71,236,2
4,0,69,68,236,3
3,0,79,72,237,0
8,0,65,77,237,1
1,0,80,72,237,2
3,0,70,70,237,3
3,0,78,72,238,0
9,0,63,78,238,1
1,0,80,72,238,2
2,0,73,69,238,3
3,0,77,73,239,0
9,0,63,78,239,1
1,0,78,73,239,2
2,0,76,67,239,3
3,0,79,74,240,0
9,0,63,76,240,1
1,0,77,71,240,2
2,0,75,70,240,3
4,0,80,74,241,0
8,0,65,77,241,1
1,0,75,71,241,2
2,0,74,69,241,3
4,0,80,73,242,0
8,0,66,78,242,1
1,0,76,70,242,2
2,0,72,70,242,3
4,0,80,73,243,0
8,0,66,81,243,1
1,0,75,68,243,2
2,0,73,69,243,3
4,0,79,74,244,0
8,0,63,84,244,1
1,0,77,65,244,2
2,0,75,68,244,3
4,0,81,73,245,0
7,0,64,84,245,1
1,0,74,67,245,2
3,0,75,67,245,3
4,0,81,71,246,0
7,0,65,82,246,1
2,0,75,65,246,2
2,0,73,73,246,3
4,0,79,71,247,0
7,0,64,84,247,1
2,0,74,66,247,2
2,0,77,70,247,3
4,0,81,70,248,0
7,0,66,82,248,1
2,0,72,68,248,2
2,0,75,71,248,3
4,0,81,70,249,0
7,0,67,83,249,1
2,0,72,67,249,2
2,0,74,71,249,3
5,0,79,72,250,0
6,0,68,81,250,1
1,0,72,68,250,2
3,0,75,70,250,3
5,0,78,72,251,0
6,0,69,82,251,1
1,0,72,68,251,2
3,0,75,69,251,3
4,0,79,73,252,0
7,0,69,81,252,1
1,0,72,68,252,2
3,0,74,69,252,3
4,0,76,73,253,0
7,0,71,80,253,1
1,0,69,71,253,2
3,0,78,67,253,3
4,0,74,74,254,0
7,0,71,80,254,1
1,0,70,72,254,2
3,0,79,65,254,3
4,0,75,73,255,0
7,0,70,79,255,1
1,0,72,71,255,2
3,0,77,68,255,3
4,0,74,73,256,0
7,0,70,78,256,1
2,0,70,72,256,2
2,0,80,68,256,3
4,0,74,71,257,0
7,0,71,77,257,1
2,0,70,72,257,2
2,0,79,71,257,3
4,0,73,73,258,0
7,0,71,77,258,1
2,0,69,72,258,2
2,0,81,69,258,3
4,0,74,74,259,0
7,0,71,77,259,1
2,0,69,71,259,2
2,0,80,69,259,3
4,0,72,74,260,0
7,0,73,75,260,1
2,0,68,74,260,2
2,0,81,68,260,3
4,0,70,77,261,0
7,0,73,76,261,1
2,0,69,72,261,2
2,0,82,66,261,3
4,0,70,77,262,0
7,0,74,76,262,1
2,0,70,70,262,2
2,0,80,68,262,3
4,0,70,75,263,0
7,0,73,77,263,1
2,0,70,70,263,2
2,0,81,69,263,3
3,0,70,75,264,0
7,0,73,78,264,1
2,0,70,68,264,2
3,0,81,70,264,3
3,0,69,76,265,0
7,0,72,77,265,1
2,0,71,68,265,2
3,0,82,70,265,3
3,0,70,76,266,0
6,0,73,78,266,1
2,0,70,67,266,2
4,0,81,70,266,3
3,0,68,77,267,0
6,0,73,76,267,1
2,0,70,68,267,2
4,0,83,70,267,3
3,0,67,79,268,0
6,0,75,75,268,1
2,0,69,66,268,2
4,0,83,71,268,3
3,0,65,80,269,0
6,0,76,73,269,1
2,0,71,66,269,2
4,0,82,72,269,3
2,0,64,81,270,0
7,0,76,74,270,1
2,0,74,65,270,2
4,0,80,71,270,3
2,0,66,80,271,0
7,0,75,74,271,1
2,0,75,64,271,2
4,0,78,73,271,3
2,0,67,79,272,0
7,0,78,72,272,1
2,0,73,64,272,2
4,0,76,76,272,3
2,0,68,80,273,0
7,0,78,71,273,1
2,0,72,63,273,2
4,0,76,77,273,3
3,0,69,79,274,0
5,0,80,72,274,1
2,0,71,62,274,2
5,0,74,78,274,3
3,0,69,80,275,0
5,0,79,73,275,1
2,0,71,61,275,2
5,0,75,77,275,3
3,0,70,79,276,0
5,0,78,73,276,1
2,0,69,64,276,2
5,0,77,75,276,3
3,0,70,78,277,0
5,0,78,74,277,1
2,0,68,67,277,2
5,0,78,72,277,3
3,0,71,78,278,0
5,0,77,73,278,1
2,0,69,65,278,2
5,0,77,75,278,3
3,0,73,79,279,0
5,0,76,74,279,1
2,0,69,62,279,2
5,0,76,76,279,3
3,0,73,79,280,0
5,0,75,72,280,1
2,0,71,62,280,2
5,0,75,78,280,3
3,0,71,80,281,0
5,0,76,70,281,1
2,0,71,64,281,2
5,0,76,77,281,3
3,0,71,78,282,0
5,0,77,73,282,1
2,0,70,64,282,2
5,0,76,76,282,3
3,0,69,78,283,0
5,0,79,74,283,1
2,0,73,63,283,2
5,0,73,76,283,3
3,0,71,77,284,0
5,0,79,73,284,1
2,0,71,63,284,2
5,0,73,78,284,3
3,0,71,78,285,0
5,0,82,71,285,1
2,0,69,64,285,2
5,0,72,78,285,3
3,0,73,76,286,0
5,0,80,71,286,1
2,0,68,67,286,2
5,0,73,77,286,3
3,0,74,76,287,0
5,0,79,72,287,1
2,0,69,65,287,2
5,0,72,78,287,3
3,0,73,77,288,0
5,0,78,74,288,1
2,0,69,64,288,2
5,0,74,76,288,3
3,0,72,77,289,0
5,0,78,74,289,1
2,0,69,64,289,2
5,0,75,76,289,3
3,0,71,76,290,0
5,0,77,77,290,1
2,0,70,65,290,2
5,0,76,73,290,3
